sample_index,score,is_prototype,true_dominant_type,pred_dominant_type,true_Luminal_Macrophages,pred_Luminal_Macrophages,true_Type 2 alveolar,pred_Type 2 alveolar,true_Fibroblasts,pred_Fibroblasts,true_Dendritic cells,pred_Dendritic cells
4209,0.9921244,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32201234,0.3,0.3122489,0.3,0.29556978,0.06666667,0.07016905
502,0.992124,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34050828,0.1,0.08424806,0.3,0.30350453,0.26666668,0.27173918
3099,0.9921233,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32521746,0.16666667,0.1635137,0.23333333,0.22884877,0.26666668,0.2824201
3386,0.9921222,False,Fibroblasts,Dendritic cells,0.26666668,0.25992197,0.13333334,0.12863967,0.3,0.2956827,0.3,0.31575564
3643,0.992121,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32669964,0.3,0.2908756,0.06666667,0.068820626,0.3,0.31360403
1750,0.9921165,False,Fibroblasts,Dendritic cells,0.23333333,0.24910024,0.23333333,0.22958146,0.26666668,0.2566146,0.26666668,0.2647037
3097,0.9921149,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.456481,0.06666667,0.06108216,0.2,0.20316105,0.26666668,0.27927577
2625,0.99211174,False,Fibroblasts,Fibroblasts,0.2,0.21059552,0.16666667,0.16417672,0.36666667,0.35338005,0.26666668,0.27184772
3895,0.9921114,False,Fibroblasts,Fibroblasts,0.33333334,0.3436542,0.06666667,0.06880572,0.4,0.38422278,0.2,0.20331731
2344,0.99211097,False,Fibroblasts,Fibroblasts,0.13333334,0.13448544,0.3,0.2945888,0.33333334,0.32296646,0.23333333,0.24795927
1846,0.99210954,False,Luminal_Macrophages,Luminal_Macrophages,0.56666666,0.57868665,0.3,0.29739773,0.033333335,0.037094217,0.1,0.08682134
4099,0.99210757,False,Type 2 alveolar,Type 2 alveolar,0.3,0.3132937,0.4,0.3851111,0.13333334,0.13243733,0.16666667,0.16915782
669,0.9921074,False,Dendritic cells,Dendritic cells,0.16666667,0.17465541,0.33333334,0.3411298,0.13333334,0.1262842,0.36666667,0.35793057
291,0.9921035,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4198886,0.33333334,0.3373052,0.16666667,0.16431844,0.06666667,0.078487754
214,0.99210256,False,Dendritic cells,Dendritic cells,0.26666668,0.27744207,0.16666667,0.17168611,0.2,0.19404295,0.36666667,0.35682884
1849,0.99209505,False,Dendritic cells,Dendritic cells,0.36666667,0.37755716,0.1,0.08419014,0.033333335,0.036820427,0.5,0.50143224
2874,0.99209446,False,Fibroblasts,Fibroblasts,0.3448276,0.35613325,0.06896552,0.064680345,0.55172414,0.5401982,0.03448276,0.03898817
3038,0.9920936,False,Fibroblasts,Fibroblasts,0.13333334,0.13066533,0.1,0.104822665,0.56666666,0.55352193,0.2,0.21099007
4262,0.9920886,False,Dendritic cells,Dendritic cells,0.033333335,0.040074743,0.3,0.3090814,0.16666667,0.15471007,0.5,0.49613383
1536,0.9920882,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.33846748,0.43333334,0.41750968,0.13333334,0.13367842,0.1,0.11034436
3685,0.99208564,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39165717,0.1,0.092514075,0.23333333,0.23772159,0.26666668,0.27810717
2313,0.99208486,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21583025,0.43333334,0.42464083,0.13333334,0.12646572,0.23333333,0.23306313
3619,0.9920842,False,Dendritic cells,Dendritic cells,0.16666667,0.17313121,0.06666667,0.06244118,0.26666668,0.2760338,0.5,0.48839387
8,0.9920829,False,Luminal_Macrophages,Type 2 alveolar,0.33333334,0.32260057,0.33333334,0.32823193,0.033333335,0.04344633,0.3,0.30572116
183,0.9920809,False,Type 2 alveolar,Type 2 alveolar,0.12903225,0.11805552,0.61290324,0.6080418,0.22580644,0.23098291,0.032258064,0.0429197
4322,0.9920808,False,Fibroblasts,Fibroblasts,0.13333334,0.1437425,0.13333334,0.12415292,0.4,0.393342,0.33333334,0.33876258
4847,0.99207914,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.4105992,0.2413793,0.25722107,0.31034482,0.30102766,0.03448276,0.031152112
2362,0.9920782,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.14471236,0.56666666,0.558038,0.06666667,0.059451744,0.23333333,0.2377979
4585,0.99207383,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.37693146,0.29032257,0.29811117,0.2580645,0.2661282,0.06451613,0.05882914
4768,0.99207306,False,Dendritic cells,Dendritic cells,0.13793103,0.15258172,0.27586207,0.27021235,0.27586207,0.27706528,0.31034482,0.3001407
4813,0.99207073,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.03924771,0.46666667,0.45737162,0.4,0.40994424,0.1,0.09343648
4231,0.9920705,False,Luminal_Macrophages,Luminal_Macrophages,0.41935483,0.43021476,0.38709676,0.3785281,0.032258064,0.037257195,0.16129032,0.15399995
4946,0.9920672,False,Fibroblasts,Fibroblasts,0.33333334,0.32614464,0.2,0.21586552,0.36666667,0.36569706,0.1,0.09229277
4686,0.99206686,False,Dendritic cells,Dendritic cells,0.2,0.21390642,0.33333334,0.32640913,0.1,0.10195987,0.36666667,0.35772455
2780,0.99206674,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.49176916,0.06666667,0.059747245,0.13333334,0.13261706,0.3,0.31586656
1915,0.9920661,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3507989,0.3,0.31274602,0.23333333,0.2341666,0.1,0.10228851
3843,0.9920641,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.23894846,0.36666667,0.3625309,0.36666667,0.35493073,0.033333335,0.0435899
4085,0.992064,False,Fibroblasts,Fibroblasts,0.27586207,0.28082997,0.1724138,0.15972571,0.31034482,0.3071609,0.2413793,0.2522834
3871,0.99206156,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.05919893,0.53333336,0.5258978,0.33333334,0.34921017,0.06666667,0.065693125
3575,0.992055,False,Fibroblasts,Fibroblasts,0.2,0.19775842,0.2,0.19337337,0.33333334,0.3263115,0.26666668,0.2825567
2563,0.99204886,False,Dendritic cells,Dendritic cells,0.033333335,0.043979492,0.3,0.30525607,0.23333333,0.23288207,0.43333334,0.41788235
481,0.9920488,False,Dendritic cells,Dendritic cells,0.2413793,0.23491858,0.2413793,0.25499633,0.13793103,0.14021638,0.37931034,0.36986873
2081,0.9920481,False,Fibroblasts,Fibroblasts,0.13333334,0.14476758,0.2,0.2044696,0.33333334,0.32702082,0.33333334,0.32374203
3519,0.9920437,False,Dendritic cells,Dendritic cells,0.16666667,0.17487048,0.13333334,0.11897093,0.26666668,0.27437547,0.43333334,0.4317831
891,0.99204326,False,Luminal_Macrophages,Luminal_Macrophages,0.62068963,0.62361515,0.03448276,0.04410671,0.10344828,0.087534815,0.2413793,0.24474333
898,0.9920397,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39197373,0.06666667,0.060642537,0.3,0.2981298,0.23333333,0.24925399
3495,0.99203753,False,Dendritic cells,Dendritic cells,0.2413793,0.25730425,0.20689656,0.20126894,0.1724138,0.16841719,0.37931034,0.37300965
3087,0.9920367,False,Fibroblasts,Fibroblasts,0.20689656,0.21054658,0.20689656,0.21606152,0.41379312,0.39786652,0.1724138,0.17552538
1535,0.9920363,False,Luminal_Macrophages,Luminal_Macrophages,0.8333333,0.8308277,0.06666667,0.05383173,0.0,0.015927462,0.1,0.099413104
1243,0.9920358,False,Type 2 alveolar,Type 2 alveolar,0.1,0.10878921,0.46666667,0.45171526,0.4,0.39902303,0.033333335,0.04047251
1103,0.99203557,False,Fibroblasts,Fibroblasts,0.16666667,0.15848298,0.33333334,0.3492622,0.43333334,0.4260264,0.06666667,0.06622844
4832,0.9920349,False,Dendritic cells,Dendritic cells,0.26666668,0.27903453,0.16666667,0.17022891,0.26666668,0.26419136,0.3,0.2865452
3412,0.9920317,False,Dendritic cells,Dendritic cells,0.033333335,0.04444866,0.2,0.19865446,0.16666667,0.15207553,0.6,0.6048213
1690,0.9920283,False,Fibroblasts,Fibroblasts,0.26666668,0.2722433,0.23333333,0.23163293,0.36666667,0.35242364,0.13333334,0.14370015
3585,0.9920274,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.29029962,0.41379312,0.40079468,0.10344828,0.104955904,0.20689656,0.20394981
637,0.9920213,False,Dendritic cells,Dendritic cells,0.36666667,0.38262403,0.1,0.09076101,0.1,0.094492055,0.43333334,0.43212298
4371,0.99201506,False,Dendritic cells,Dendritic cells,0.1,0.1102818,0.23333333,0.23766123,0.23333333,0.23469351,0.43333334,0.41736338
548,0.99201155,False,Fibroblasts,Fibroblasts,0.1,0.11597692,0.16666667,0.16154058,0.36666667,0.36554217,0.36666667,0.3569404
2900,0.99200875,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.3708312,0.2413793,0.25736177,0.20689656,0.20356509,0.1724138,0.16824193
4410,0.9920049,False,Fibroblasts,Fibroblasts,0.16129032,0.15976684,0.29032257,0.3027178,0.41935483,0.40488806,0.12903225,0.13262726
4401,0.992002,False,Dendritic cells,Dendritic cells,0.2413793,0.23676917,0.06896552,0.07777454,0.20689656,0.21408346,0.4827586,0.4713728
465,0.9920009,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.41599828,0.13333334,0.12991832,0.1,0.093745016,0.36666667,0.3603384
4333,0.9919995,False,Fibroblasts,Fibroblasts,0.16129032,0.17729129,0.22580644,0.22494812,0.32258064,0.31476444,0.29032257,0.28299615
3368,0.99199903,False,Luminal_Macrophages,Luminal_Macrophages,0.41935483,0.40335292,0.32258064,0.33362612,0.19354838,0.19751939,0.06451613,0.06550156
336,0.99199545,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.43893376,0.26666668,0.2770753,0.13333334,0.12713358,0.16666667,0.15685736
1864,0.9919919,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39435065,0.3,0.31182292,0.23333333,0.23752663,0.06666667,0.056299776
594,0.99199015,False,Type 2 alveolar,Fibroblasts,0.03448276,0.040030945,0.3448276,0.33523372,0.3448276,0.3384018,0.27586207,0.28633353
1959,0.9919868,False,Fibroblasts,Fibroblasts,0.19354838,0.20793636,0.16129032,0.15896225,0.3548387,0.3411404,0.29032257,0.291961
2989,0.9919866,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45277444,0.2,0.19786538,0.16666667,0.17411828,0.16666667,0.17524186
590,0.9919834,False,Dendritic cells,Dendritic cells,0.3,0.3082236,0.3,0.29424217,0.033333335,0.04114286,0.36666667,0.35639134
4136,0.99198276,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.039787307,0.46666667,0.45063218,0.36666667,0.37335783,0.13333334,0.13622265
178,0.99198216,False,Dendritic cells,Dendritic cells,0.37931034,0.39398423,0.13793103,0.12771183,0.06896552,0.06314909,0.41379312,0.41515487
3419,0.99198186,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.24184269,0.38709676,0.3729248,0.22580644,0.22515503,0.16129032,0.16007745
3662,0.9919798,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32536206,0.3,0.2919308,0.06666667,0.06717954,0.3,0.3155276
3486,0.9919701,False,Dendritic cells,Dendritic cells,0.1,0.11139716,0.3,0.30107135,0.23333333,0.23692457,0.36666667,0.3506069
1723,0.9919681,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.33924,0.12903225,0.1286857,0.2580645,0.25794592,0.2580645,0.27412832
495,0.991968,False,Fibroblasts,Fibroblasts,0.3,0.3045083,0.26666668,0.27822247,0.33333334,0.32011417,0.1,0.09715507
4244,0.9919664,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.37465033,0.36666667,0.3600367,0.2,0.20808342,0.06666667,0.057229526
4846,0.99196047,False,Fibroblasts,Fibroblasts,0.29032257,0.28550214,0.16129032,0.15966189,0.3548387,0.3452085,0.19354838,0.20962745
354,0.9919586,False,Fibroblasts,Fibroblasts,0.12903225,0.13486004,0.19354838,0.19154625,0.38709676,0.3730161,0.29032257,0.30057758
1912,0.99195325,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4417486,0.1,0.08430785,0.3,0.2995986,0.16666667,0.17434488
1095,0.99195147,False,Luminal_Macrophages,Luminal_Macrophages,0.3448276,0.34080854,0.3448276,0.33274955,0.1724138,0.17904645,0.13793103,0.14739549
2149,0.9919477,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.37716627,0.53333336,0.52373666,0.033333335,0.03893831,0.06666667,0.060158733
3731,0.99194705,False,Dendritic cells,Dendritic cells,0.33333334,0.3453424,0.1,0.08883367,0.13333334,0.12839371,0.43333334,0.4374302
2603,0.9919449,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.18174544,0.46666667,0.45323437,0.16666667,0.16398872,0.2,0.20103146
310,0.9919447,False,Dendritic cells,Dendritic cells,0.19354838,0.19415802,0.3548387,0.3566717,0.032258064,0.045926057,0.41935483,0.40324417
4658,0.9919442,False,Fibroblasts,Fibroblasts,0.31034482,0.3241302,0.13793103,0.13121279,0.37931034,0.369917,0.1724138,0.17473997
4011,0.9919442,False,Type 2 alveolar,Type 2 alveolar,0.1,0.10557364,0.36666667,0.35055497,0.33333334,0.33653957,0.2,0.20733178
2707,0.9919427,False,Dendritic cells,Dendritic cells,0.32258064,0.313837,0.16129032,0.17740493,0.12903225,0.12650336,0.38709676,0.38225472
1364,0.9919394,False,Type 2 alveolar,Type 2 alveolar,0.3,0.28994918,0.36666667,0.36059633,0.033333335,0.046641137,0.3,0.30281335
1500,0.9919383,False,Fibroblasts,Fibroblasts,0.1,0.10786724,0.3,0.29758203,0.36666667,0.3529613,0.23333333,0.24158949
4346,0.99193686,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35497102,0.26666668,0.26629946,0.1,0.09593662,0.26666668,0.28279287
3691,0.9919358,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.39179432,0.37931034,0.37352923,0.1724138,0.1760582,0.06896552,0.058618285
2779,0.99193114,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3383349,0.13333334,0.12759227,0.2,0.21113615,0.33333334,0.32293668
4115,0.9919302,False,Dendritic cells,Dendritic cells,0.033333335,0.03950809,0.2,0.20996492,0.36666667,0.3635961,0.4,0.3869309
4926,0.99192894,False,Dendritic cells,Dendritic cells,0.1,0.09889836,0.23333333,0.24623747,0.3,0.30323797,0.36666667,0.35162622
3867,0.99192834,False,Fibroblasts,Fibroblasts,0.23333333,0.22830854,0.23333333,0.23402047,0.3,0.28888154,0.23333333,0.24878946
2427,0.99192446,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.14724112,0.36666667,0.35277534,0.16666667,0.16440691,0.33333334,0.33557665
1818,0.9919241,False,Dendritic cells,Dendritic cells,0.23333333,0.24948514,0.23333333,0.22785433,0.2,0.1976655,0.33333334,0.32499507
4203,0.9919191,False,Dendritic cells,Dendritic cells,0.1,0.1025403,0.2,0.19136095,0.06666667,0.05914391,0.6333333,0.6469549
3271,0.9919151,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.28283644,0.36666667,0.35943407,0.3,0.29497942,0.06666667,0.06275014
2373,0.991915,False,Fibroblasts,Fibroblasts,0.23333333,0.24261375,0.1,0.1023356,0.56666666,0.55049664,0.1,0.10455398
3252,0.9919109,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.27965203,0.3448276,0.3394253,0.3448276,0.33405164,0.03448276,0.04687107
2799,0.991906,False,Dendritic cells,Dendritic cells,0.1724138,0.18860179,0.13793103,0.1330936,0.20689656,0.20397234,0.4827586,0.47433227
537,0.99190533,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45870265,0.2,0.21213162,0.26666668,0.27072445,0.06666667,0.058441345
1679,0.9919031,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.3641388,0.13793103,0.13690889,0.2413793,0.24245235,0.2413793,0.25649998
2804,0.991898,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.20805317,0.3548387,0.34225136,0.16129032,0.15767367,0.29032257,0.29202178
3796,0.9918915,False,Fibroblasts,Fibroblasts,0.22580644,0.23490508,0.32258064,0.32506862,0.38709676,0.37087977,0.06451613,0.069146544
3783,0.99188817,False,Luminal_Macrophages,Luminal_Macrophages,0.41935483,0.410707,0.06451613,0.056940306,0.22580644,0.22585203,0.29032257,0.30650076
768,0.9918875,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31622496,0.36666667,0.3542869,0.26666668,0.2644837,0.06666667,0.06500439
4066,0.9918875,False,Dendritic cells,Dendritic cells,0.2,0.21534786,0.033333335,0.03421048,0.13333334,0.11772965,0.6333333,0.63271195
1332,0.99188405,False,Luminal_Macrophages,Dendritic cells,0.33333334,0.31863934,0.033333335,0.043806277,0.3,0.29846212,0.33333334,0.3390923
4363,0.9918831,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.34860086,0.12903225,0.12055821,0.32258064,0.32105875,0.19354838,0.20978215
4668,0.99188256,False,Luminal_Macrophages,Fibroblasts,0.26666668,0.25247735,0.23333333,0.24934888,0.26666668,0.26688597,0.23333333,0.2312878
370,0.99188256,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3516046,0.16666667,0.1683429,0.26666668,0.26549387,0.2,0.21455857
3754,0.99187857,False,Type 2 alveolar,Dendritic cells,0.22580644,0.22960716,0.2580645,0.24970324,0.2580645,0.2501829,0.2580645,0.2705067
540,0.9918775,False,Type 2 alveolar,Type 2 alveolar,0.29032257,0.3035737,0.38709676,0.37272623,0.29032257,0.2933165,0.032258064,0.030383531
3234,0.9918668,False,Dendritic cells,Dendritic cells,0.06896552,0.07568831,0.20689656,0.2125441,0.2413793,0.24527538,0.4827586,0.46649224
3534,0.9918646,False,Dendritic cells,Dendritic cells,0.033333335,0.04115513,0.06666667,0.058548294,0.36666667,0.35851434,0.53333336,0.54178226
4362,0.9918617,False,Dendritic cells,Dendritic cells,0.22580644,0.24208304,0.16129032,0.15936361,0.22580644,0.22171088,0.38709676,0.37684238
4450,0.991861,False,Fibroblasts,Fibroblasts,0.23333333,0.24094702,0.1,0.09289216,0.36666667,0.3574965,0.3,0.30866435
1324,0.9918606,False,Dendritic cells,Dendritic cells,0.2,0.2108597,0.26666668,0.25387332,0.2,0.20541911,0.33333334,0.32984793
1285,0.9918601,False,Dendritic cells,Dendritic cells,0.2,0.20912518,0.13333334,0.12717143,0.26666668,0.27382135,0.4,0.38988203
1787,0.9918563,False,Luminal_Macrophages,Luminal_Macrophages,0.32258064,0.31733397,0.22580644,0.24209395,0.32258064,0.31417316,0.12903225,0.1263989
1647,0.99185246,False,Dendritic cells,Dendritic cells,0.12903225,0.14532739,0.06451613,0.057574183,0.38709676,0.3854607,0.41935483,0.41163772
1667,0.9918509,False,Dendritic cells,Dendritic cells,0.16666667,0.16734293,0.3,0.31308046,0.033333335,0.035874758,0.5,0.4837018
3347,0.9918501,False,Type 2 alveolar,Type 2 alveolar,0.13793103,0.14413905,0.51724136,0.5035596,0.20689656,0.21698837,0.13793103,0.135313
2315,0.9918501,False,Fibroblasts,Fibroblasts,0.06666667,0.057061262,0.1,0.09350363,0.46666667,0.46646857,0.36666667,0.38296655
65,0.9918489,False,Fibroblasts,Fibroblasts,0.33333334,0.33808506,0.033333335,0.044883832,0.56666666,0.56127375,0.06666667,0.055757362
3455,0.9918478,False,Dendritic cells,Dendritic cells,0.032258064,0.04478519,0.32258064,0.32635784,0.09677419,0.0908216,0.5483871,0.5380354
194,0.9918431,False,Dendritic cells,Dendritic cells,0.23333333,0.24964704,0.23333333,0.22771235,0.16666667,0.16153531,0.36666667,0.36110526
2134,0.99184257,False,Dendritic cells,Dendritic cells,0.33333334,0.34409407,0.06666667,0.05990944,0.1,0.09044234,0.5,0.50555414
1138,0.9918425,False,Type 2 alveolar,Type 2 alveolar,0.31034482,0.32011202,0.41379312,0.39747807,0.06896552,0.071417354,0.20689656,0.21099256
4471,0.9918411,False,Dendritic cells,Dendritic cells,0.23333333,0.24419668,0.1,0.0973873,0.2,0.20545447,0.46666667,0.4529615
3567,0.9918352,False,Dendritic cells,Dendritic cells,0.13333334,0.14849877,0.36666667,0.36646155,0.033333335,0.034497485,0.46666667,0.45054218
2833,0.9918291,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3275147,0.13333334,0.122810125,0.26666668,0.27241227,0.26666668,0.27726284
44,0.9918279,False,Luminal_Macrophages,Luminal_Macrophages,0.6,0.6163442,0.2,0.19974037,0.06666667,0.061944216,0.13333334,0.12197121
1355,0.9918269,False,Type 2 alveolar,Type 2 alveolar,0.032258064,0.03805212,0.38709676,0.3748982,0.3548387,0.35069105,0.22580644,0.23635861
2080,0.9918262,False,Fibroblasts,Fibroblasts,0.4,0.4066015,0.033333335,0.039913535,0.53333336,0.5169857,0.033333335,0.03649921
4056,0.99182284,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3170566,0.26666668,0.26658913,0.2,0.2051562,0.2,0.21119806
381,0.99181885,False,Fibroblasts,Fibroblasts,0.26666668,0.26138762,0.26666668,0.26492167,0.3,0.29066172,0.16666667,0.183029
939,0.99181587,False,Type 2 alveolar,Type 2 alveolar,0.3,0.308569,0.33333334,0.33021882,0.33333334,0.32007957,0.033333335,0.041132674
1683,0.99181384,False,Fibroblasts,Fibroblasts,0.13333334,0.13366476,0.33333334,0.34434918,0.5,0.48362762,0.033333335,0.038358442
4304,0.99181193,False,Dendritic cells,Dendritic cells,0.06666667,0.06987876,0.23333333,0.24649745,0.33333334,0.3269652,0.36666667,0.35665864
2346,0.99180883,False,Dendritic cells,Dendritic cells,0.03448276,0.048947312,0.27586207,0.27713317,0.2413793,0.24202594,0.44827586,0.43189356
3054,0.9918077,False,Dendritic cells,Dendritic cells,0.16666667,0.18070468,0.06666667,0.058325604,0.2,0.20234655,0.56666666,0.5586232
1543,0.9918074,False,Type 2 alveolar,Type 2 alveolar,0.4,0.41477644,0.43333334,0.4349421,0.1,0.09566863,0.06666667,0.054612845
2348,0.9918015,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35026965,0.23333333,0.2408104,0.26666668,0.26979795,0.13333334,0.13912196
4587,0.9917993,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.26033163,0.36666667,0.3573469,0.13333334,0.13258676,0.23333333,0.24973473
2527,0.99179894,False,Type 2 alveolar,Type 2 alveolar,0.3,0.29746032,0.36666667,0.35443804,0.06666667,0.06503283,0.26666668,0.2830688
1235,0.9917976,False,Type 2 alveolar,Dendritic cells,0.2,0.21535695,0.3,0.28789407,0.2,0.20104782,0.3,0.2957012
4842,0.9917934,False,Dendritic cells,Dendritic cells,0.26666668,0.27407295,0.033333335,0.04084892,0.33333334,0.3348247,0.36666667,0.35025343
1233,0.99179137,False,Fibroblasts,Fibroblasts,0.23333333,0.23758988,0.2,0.19741075,0.33333334,0.3195054,0.23333333,0.245494
2893,0.9917909,False,Fibroblasts,Fibroblasts,0.26666668,0.25760216,0.23333333,0.23774514,0.3,0.2926463,0.2,0.2120064
3948,0.99178416,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39605403,0.36666667,0.37611288,0.16666667,0.17365219,0.06666667,0.05418093
3323,0.9917822,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.3403716,0.4,0.3959662,0.16666667,0.17606398,0.1,0.08759818
4202,0.9917807,False,Luminal_Macrophages,Luminal_Macrophages,0.32258064,0.32975772,0.09677419,0.08033561,0.29032257,0.2947924,0.29032257,0.29511425
3727,0.9917792,False,Fibroblasts,Fibroblasts,0.2,0.19913906,0.23333333,0.23899566,0.33333334,0.31775272,0.23333333,0.2441125
3228,0.99177796,False,Type 2 alveolar,Type 2 alveolar,0.19354838,0.1911581,0.3548387,0.34078494,0.2580645,0.26645476,0.19354838,0.20160222
2572,0.9917778,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.14560574,0.33333334,0.325598,0.2,0.20417203,0.33333334,0.32462424
136,0.9917745,False,Luminal_Macrophages,Type 2 alveolar,0.3,0.2838378,0.3,0.3030571,0.16666667,0.16637793,0.23333333,0.2467272
1851,0.9917732,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.37971732,0.46666667,0.4700697,0.1,0.09260177,0.06666667,0.057611253
2506,0.9917713,False,Type 2 alveolar,Type 2 alveolar,0.36666667,0.36320055,0.4,0.38700867,0.2,0.20880702,0.033333335,0.04098381
2626,0.9917693,False,Dendritic cells,Dendritic cells,0.23333333,0.24382302,0.3,0.29648352,0.033333335,0.039305024,0.43333334,0.42038843
4825,0.9917674,False,Dendritic cells,Dendritic cells,0.26666668,0.2792071,0.033333335,0.03352072,0.2,0.20373736,0.5,0.48353484
111,0.99176544,False,Type 2 alveolar,Type 2 alveolar,0.1,0.09435578,0.4,0.3891751,0.26666668,0.28199428,0.23333333,0.23447485
3461,0.9917654,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.460614,0.13333334,0.12291668,0.26666668,0.27221113,0.13333334,0.14425814
78,0.99176115,False,Fibroblasts,Fibroblasts,0.32258064,0.3329454,0.16129032,0.15449797,0.3548387,0.3451534,0.16129032,0.16740328
3842,0.99176097,False,Type 2 alveolar,Type 2 alveolar,0.16129032,0.16565217,0.38709676,0.37061873,0.3548387,0.35558754,0.09677419,0.10814152
1622,0.99175817,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39688796,0.13333334,0.11996174,0.3,0.30824327,0.16666667,0.17490707
4536,0.99175113,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.17101888,0.53333336,0.52022654,0.23333333,0.24547887,0.06666667,0.06327577
2479,0.9917502,False,Type 2 alveolar,Type 2 alveolar,0.33333334,0.3453385,0.43333334,0.41901624,0.06666667,0.07116111,0.16666667,0.16448414
2257,0.9917481,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.18170254,0.33333334,0.32053834,0.2,0.19629112,0.3,0.30146798
2581,0.991747,False,Fibroblasts,Fibroblasts,0.16666667,0.17883803,0.26666668,0.26642844,0.33333334,0.31706563,0.23333333,0.23766787
884,0.991742,False,Dendritic cells,Dendritic cells,0.1,0.095843524,0.23333333,0.24392366,0.26666668,0.27259237,0.4,0.3876405
256,0.99173963,False,Dendritic cells,Dendritic cells,0.16129032,0.15761016,0.19354838,0.19020164,0.12903225,0.11953836,0.516129,0.5326498
1492,0.9917374,False,Dendritic cells,Dendritic cells,0.2,0.21425205,0.33333334,0.33560643,0.1,0.09525004,0.36666667,0.3548915
3433,0.9917372,False,Type 2 alveolar,Type 2 alveolar,0.3,0.29679826,0.43333334,0.42000946,0.06666667,0.067654274,0.2,0.21553798
2505,0.9917354,False,Fibroblasts,Fibroblasts,0.06666667,0.065761946,0.16666667,0.17043757,0.46666667,0.45104218,0.3,0.3127583
4707,0.99173504,False,Fibroblasts,Fibroblasts,0.2,0.20587759,0.1,0.08780301,0.36666667,0.36233377,0.33333334,0.34398565
4683,0.9917313,False,Luminal_Macrophages,Luminal_Macrophages,0.29032257,0.30597472,0.29032257,0.29120788,0.29032257,0.28448278,0.12903225,0.11833467
225,0.99173045,False,Type 2 alveolar,Type 2 alveolar,0.31034482,0.325926,0.41379312,0.39975464,0.2413793,0.24233718,0.03448276,0.03198212
2899,0.9917271,False,Type 2 alveolar,Type 2 alveolar,0.37931034,0.38712493,0.51724136,0.50069565,0.06896552,0.07006962,0.03448276,0.042109817
