sample_index,score,is_prototype,true_dominant_type,pred_dominant_type,true_Luminal_Macrophages,pred_Luminal_Macrophages,true_Type 2 alveolar,pred_Type 2 alveolar,true_Fibroblasts,pred_Fibroblasts,true_Dendritic cells,pred_Dendritic cells
551,0.99122715,False,Fibroblasts,Fibroblasts,0.033333335,0.03781911,0.43333334,0.44639322,0.46666667,0.4583271,0.06666667,0.057460528
2312,0.99122375,False,Fibroblasts,Fibroblasts,0.23333333,0.23175569,0.26666668,0.27528858,0.36666667,0.35069177,0.13333334,0.14226396
4055,0.99122083,False,Fibroblasts,Dendritic cells,0.26666668,0.28230804,0.13333334,0.12278268,0.3,0.2929923,0.3,0.301917
2577,0.9912208,False,Luminal_Macrophages,Luminal_Macrophages,0.31034482,0.32024595,0.10344828,0.0962682,0.31034482,0.29996645,0.27586207,0.28351945
792,0.9912203,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32633042,0.16666667,0.15611017,0.26666668,0.2725245,0.23333333,0.2450349
4842,0.99122006,False,Dendritic cells,Dendritic cells,0.26666668,0.27905726,0.033333335,0.038502596,0.33333334,0.32924008,0.36666667,0.35320008
2820,0.99121857,False,Fibroblasts,Fibroblasts,0.16129032,0.16617441,0.29032257,0.3025126,0.4516129,0.43405002,0.09677419,0.09726299
4668,0.9912179,False,Luminal_Macrophages,Fibroblasts,0.26666668,0.26170877,0.23333333,0.2508975,0.26666668,0.26562947,0.23333333,0.22176425
3985,0.99121624,False,Fibroblasts,Fibroblasts,0.3548387,0.35649696,0.19354838,0.19699933,0.41935483,0.40178728,0.032258064,0.044716395
3794,0.9912149,False,Fibroblasts,Fibroblasts,0.1,0.082429774,0.36666667,0.38010547,0.46666667,0.46678987,0.06666667,0.07067491
2424,0.9912149,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24680483,0.36666667,0.35242134,0.1,0.09667511,0.3,0.3040987
2854,0.99121463,False,Luminal_Macrophages,Luminal_Macrophages,0.5483871,0.5406585,0.09677419,0.08693205,0.19354838,0.19367251,0.16129032,0.17873698
4266,0.9912137,False,Fibroblasts,Fibroblasts,0.06666667,0.06230256,0.3,0.31582874,0.43333334,0.42012474,0.2,0.20174393
1303,0.99121296,False,Fibroblasts,Fibroblasts,0.1724138,0.17991863,0.27586207,0.2859313,0.37931034,0.36253464,0.1724138,0.17161539
3313,0.99121225,False,Luminal_Macrophages,Luminal_Macrophages,0.6451613,0.6571688,0.09677419,0.0837377,0.12903225,0.124493204,0.12903225,0.1346003
4987,0.9912094,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.46911314,0.16666667,0.16372474,0.26666668,0.28180134,0.1,0.08536069
2196,0.99120647,False,Dendritic cells,Dendritic cells,0.12903225,0.13575557,0.2580645,0.2689282,0.29032257,0.28768373,0.32258064,0.30763245
4350,0.99120414,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3325655,0.33333334,0.32176578,0.06666667,0.06141039,0.26666668,0.28425837
860,0.9912012,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35905722,0.26666668,0.282512,0.16666667,0.15667853,0.2,0.20175228
843,0.9911935,False,Fibroblasts,Fibroblasts,0.16666667,0.1705465,0.23333333,0.22890946,0.33333334,0.32014415,0.26666668,0.28039992
4615,0.9911935,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.06599238,0.46666667,0.45246613,0.033333335,0.030595075,0.43333334,0.45094645
3825,0.9911876,False,Dendritic cells,Dendritic cells,0.36666667,0.38363817,0.1,0.0896195,0.06666667,0.06731994,0.46666667,0.45942232
3092,0.99118304,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.134605,0.46666667,0.44903278,0.26666668,0.28021765,0.13333334,0.13614455
1061,0.9911815,False,Luminal_Macrophages,Luminal_Macrophages,0.53333336,0.53640634,0.3,0.31456408,0.1,0.08915599,0.06666667,0.059873614
4322,0.99118054,False,Fibroblasts,Fibroblasts,0.13333334,0.14100571,0.13333334,0.12582703,0.4,0.38986745,0.33333334,0.3432999
26,0.99117607,False,Fibroblasts,Fibroblasts,0.09677419,0.09833697,0.12903225,0.12972721,0.4516129,0.43396503,0.32258064,0.33797082
4096,0.99117225,False,Dendritic cells,Dendritic cells,0.1,0.092706814,0.26666668,0.2835198,0.2,0.20080242,0.43333334,0.422971
246,0.9911712,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.37163988,0.3,0.31268442,0.13333334,0.12539247,0.2,0.19028315
2581,0.99117106,False,Fibroblasts,Fibroblasts,0.16666667,0.17664556,0.26666668,0.2743456,0.33333334,0.3191914,0.23333333,0.22981742
2966,0.99116915,False,Type 2 alveolar,Type 2 alveolar,0.13793103,0.1292874,0.7241379,0.7151199,0.0,0.015216389,0.13793103,0.14037634
1800,0.99116814,False,Dendritic cells,Dendritic cells,0.23333333,0.24677968,0.13333334,0.13755067,0.2,0.19142736,0.43333334,0.42424232
1607,0.99116814,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.2843304,0.33333334,0.32698557,0.23333333,0.22883667,0.16666667,0.1598473
874,0.9911617,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.38579032,0.13333334,0.12986635,0.26666668,0.2791159,0.2,0.20522742
4448,0.99116004,False,Fibroblasts,Fibroblasts,0.1724138,0.17627974,0.2413793,0.24891734,0.37931034,0.3616304,0.20689656,0.21317257
2682,0.9911594,False,Luminal_Macrophages,Luminal_Macrophages,0.3,0.31683585,0.2,0.1899833,0.26666668,0.26751208,0.23333333,0.2256688
4235,0.9911579,False,Fibroblasts,Fibroblasts,0.2,0.2081669,0.16666667,0.16049202,0.33333334,0.32182378,0.3,0.30951738
600,0.99115264,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.246578,0.5,0.48230532,0.16666667,0.1696608,0.1,0.10145586
3577,0.9911521,False,Fibroblasts,Fibroblasts,0.13333334,0.14477135,0.13333334,0.12746258,0.4,0.38817495,0.33333334,0.33959106
642,0.991152,False,Type 2 alveolar,Dendritic cells,0.19354838,0.21124436,0.3548387,0.34716672,0.09677419,0.09092218,0.3548387,0.3506667
1587,0.99115163,False,Dendritic cells,Dendritic cells,0.26666668,0.27877468,0.16666667,0.15010276,0.26666668,0.2722554,0.3,0.2988671
4263,0.9911477,False,Type 2 alveolar,Type 2 alveolar,0.3548387,0.37248328,0.5483871,0.53528094,0.032258064,0.03231812,0.06451613,0.05991767
1010,0.9911379,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31576684,0.56666666,0.5490463,0.033333335,0.033229508,0.1,0.10195732
675,0.9911363,False,Fibroblasts,Fibroblasts,0.032258064,0.031419776,0.32258064,0.3297058,0.41935483,0.40246567,0.22580644,0.2364087
3784,0.99113214,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21452072,0.36666667,0.36440167,0.26666668,0.2698816,0.16666667,0.15119596
3100,0.9911309,False,Fibroblasts,Fibroblasts,0.3548387,0.36961305,0.12903225,0.12885779,0.48387095,0.4663072,0.032258064,0.03522195
906,0.9911279,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39904344,0.16666667,0.14987905,0.26666668,0.2811504,0.16666667,0.16992714
1091,0.9911231,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.51775384,0.06666667,0.058494657,0.4,0.39224902,0.033333335,0.03150246
3155,0.99112165,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.36026898,0.2,0.1958951,0.16666667,0.15941247,0.26666668,0.28442338
4626,0.9911198,False,Type 2 alveolar,Dendritic cells,0.10344828,0.12120866,0.31034482,0.3016559,0.27586207,0.27446517,0.31034482,0.3026703
124,0.9911186,False,Dendritic cells,Dendritic cells,0.26666668,0.2844295,0.2,0.19829017,0.23333333,0.22581723,0.3,0.2914631
1713,0.9911185,False,Dendritic cells,Dendritic cells,0.033333335,0.036291726,0.2,0.20949617,0.3,0.30530843,0.46666667,0.44890365
1837,0.9911157,False,Type 2 alveolar,Type 2 alveolar,0.2,0.2128262,0.36666667,0.3524541,0.26666668,0.271609,0.16666667,0.16311064
1788,0.9911135,False,Dendritic cells,Dendritic cells,0.1724138,0.19018684,0.06896552,0.060373753,0.3448276,0.34269515,0.41379312,0.4067442
3879,0.99111015,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.41555366,0.2,0.2015715,0.16666667,0.17001052,0.2,0.21286432
2574,0.9911054,False,Fibroblasts,Fibroblasts,0.10344828,0.10107439,0.1724138,0.17237607,0.41379312,0.39841557,0.31034482,0.32813403
458,0.99110377,False,Dendritic cells,Dendritic cells,0.26666668,0.27511048,0.2,0.20934859,0.2,0.19372049,0.33333334,0.32182044
4561,0.99110353,False,Type 2 alveolar,Dendritic cells,0.26666668,0.27438122,0.33333334,0.32178065,0.06666667,0.06042638,0.33333334,0.34341177
3658,0.9911021,False,Dendritic cells,Dendritic cells,0.19354838,0.19302836,0.29032257,0.30811837,0.12903225,0.11944929,0.38709676,0.37940398
1977,0.9910982,False,Luminal_Macrophages,Luminal_Macrophages,0.38709676,0.37802815,0.3548387,0.34610382,0.22580644,0.23896734,0.032258064,0.0369007
2083,0.99109685,False,Fibroblasts,Fibroblasts,0.13793103,0.15249616,0.27586207,0.2772217,0.3448276,0.32702136,0.2413793,0.24326082
539,0.99109364,False,Dendritic cells,Dendritic cells,0.033333335,0.03883525,0.4,0.3885542,0.06666667,0.06029973,0.5,0.5123108
3019,0.9910916,False,Dendritic cells,Dendritic cells,0.19354838,0.20644659,0.19354838,0.18689469,0.29032257,0.29524112,0.32258064,0.31141764
4371,0.9910883,False,Dendritic cells,Dendritic cells,0.1,0.11091769,0.23333333,0.24023913,0.23333333,0.2321884,0.43333334,0.41665483
3597,0.9910855,False,Fibroblasts,Fibroblasts,0.26666668,0.27818835,0.26666668,0.2716647,0.33333334,0.31550434,0.13333334,0.1346426
1119,0.99108005,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.3248318,0.23333333,0.24137455,0.13333334,0.12399499,0.3,0.30979866
4551,0.9910781,False,Type 2 alveolar,Type 2 alveolar,0.2,0.20940596,0.36666667,0.35948822,0.26666668,0.2751046,0.16666667,0.15600124
1294,0.99107075,False,Dendritic cells,Dendritic cells,0.19354838,0.21028532,0.06451613,0.057292365,0.09677419,0.0861394,0.6451613,0.6462829
1723,0.99107075,False,Luminal_Macrophages,Luminal_Macrophages,0.3548387,0.3459391,0.12903225,0.120073386,0.2580645,0.26198816,0.2580645,0.2719994
1962,0.99106157,False,Fibroblasts,Fibroblasts,0.4,0.3836079,0.13333334,0.13884978,0.43333334,0.4318486,0.033333335,0.04569376
3742,0.9910587,False,Dendritic cells,Dendritic cells,0.16666667,0.17847008,0.16666667,0.16879337,0.3,0.30395243,0.36666667,0.34878412
4587,0.9910477,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.26868892,0.36666667,0.35565266,0.13333334,0.12644266,0.23333333,0.24921577
4552,0.9910476,False,Fibroblasts,Fibroblasts,0.2,0.201028,0.3,0.3168767,0.33333334,0.32433218,0.16666667,0.15776308
1792,0.99104565,False,Fibroblasts,Fibroblasts,0.19354838,0.19876401,0.22580644,0.2248194,0.32258064,0.30565903,0.2580645,0.27075753
1761,0.9910451,False,Fibroblasts,Fibroblasts,0.23333333,0.24774003,0.16666667,0.17016968,0.53333336,0.5278196,0.06666667,0.054270715
3466,0.99104434,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.38308385,0.3,0.2990048,0.26666668,0.27906725,0.033333335,0.038844083
347,0.9910412,False,Dendritic cells,Dendritic cells,0.31034482,0.328241,0.1724138,0.17243525,0.13793103,0.13080569,0.37931034,0.36851808
4345,0.99104077,False,Luminal_Macrophages,Luminal_Macrophages,0.4516129,0.4421011,0.29032257,0.3052616,0.19354838,0.19652782,0.06451613,0.05610948
1928,0.99104035,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.048747458,0.43333334,0.44202876,0.4,0.40120086,0.1,0.10802301
3502,0.9910393,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.41541186,0.26666668,0.2744808,0.16666667,0.16702281,0.13333334,0.1430846
3031,0.9910372,False,Type 2 alveolar,Type 2 alveolar,0.29032257,0.30485624,0.3548387,0.34725067,0.19354838,0.1969404,0.16129032,0.1509527
4297,0.9910371,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.25007796,0.36666667,0.35131663,0.06666667,0.06784794,0.33333334,0.33075747
256,0.99103475,False,Dendritic cells,Dendritic cells,0.16129032,0.15429842,0.19354838,0.19765522,0.12903225,0.1180936,0.516129,0.52995276
1267,0.99103343,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.38165224,0.033333335,0.035711396,0.36666667,0.3487335,0.23333333,0.23390286
3672,0.9910329,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21198222,0.4,0.3882443,0.1,0.09382153,0.3,0.305952
2639,0.9910323,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.23653606,0.36666667,0.35207435,0.16666667,0.16332361,0.23333333,0.24806602
4772,0.99103004,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.3537859,0.33333334,0.3282742,0.26666668,0.27712518,0.033333335,0.040814757
405,0.9910285,False,Fibroblasts,Fibroblasts,0.26666668,0.2722812,0.26666668,0.27899522,0.3,0.29018462,0.16666667,0.15853903
601,0.991028,False,Fibroblasts,Fibroblasts,0.032258064,0.04461259,0.32258064,0.32093748,0.3548387,0.33853787,0.29032257,0.29591206
4990,0.99102753,False,Fibroblasts,Fibroblasts,0.2,0.21794488,0.26666668,0.2656662,0.3,0.2968174,0.23333333,0.21957155
592,0.9910235,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.28262642,0.41379312,0.40163603,0.13793103,0.13213508,0.1724138,0.18360245
1943,0.99102056,False,Fibroblasts,Fibroblasts,0.16666667,0.17279772,0.33333334,0.34516117,0.43333334,0.41780296,0.06666667,0.06423809
4128,0.9910177,False,Type 2 alveolar,Type 2 alveolar,0.06896552,0.06828704,0.44827586,0.4368133,0.13793103,0.13210754,0.3448276,0.36279216
453,0.9910173,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34203795,0.06666667,0.065305375,0.26666668,0.27592742,0.33333334,0.3167292
1420,0.99101603,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39581212,0.2,0.19031744,0.13333334,0.12923591,0.26666668,0.28463456
2079,0.9910144,False,Fibroblasts,Fibroblasts,0.23333333,0.24423078,0.26666668,0.26171622,0.33333334,0.32031265,0.16666667,0.17374036
1677,0.9910132,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31521696,0.36666667,0.3594901,0.13333334,0.122536376,0.2,0.20275654
688,0.99101317,False,Luminal_Macrophages,Luminal_Macrophages,0.26666668,0.28174016,0.26666668,0.25514016,0.2,0.19355284,0.26666668,0.2695668
2239,0.99101293,False,Fibroblasts,Fibroblasts,0.23333333,0.25093186,0.23333333,0.23370889,0.3,0.2937097,0.23333333,0.22164954
531,0.9910111,False,Luminal_Macrophages,Luminal_Macrophages,0.7096774,0.7258467,0.16129032,0.16309886,0.032258064,0.027602285,0.09677419,0.083452106
4253,0.99100435,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4405131,0.1,0.08721575,0.26666668,0.27747822,0.2,0.19479297
2029,0.991001,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.23176719,0.516129,0.498131,0.12903225,0.13261127,0.12903225,0.13749048
3585,0.9909998,False,Type 2 alveolar,Type 2 alveolar,0.27586207,0.2938624,0.41379312,0.3981534,0.10344828,0.10212775,0.20689656,0.20585647
3673,0.99099517,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.36530533,0.27586207,0.2843726,0.31034482,0.30634016,0.03448276,0.043981895
1724,0.99099433,False,Type 2 alveolar,Type 2 alveolar,0.3,0.30271924,0.33333334,0.3235673,0.1,0.091754735,0.26666668,0.28195873
1311,0.99099416,False,Dendritic cells,Dendritic cells,0.3,0.30701026,0.1,0.094189614,0.23333333,0.24433477,0.36666667,0.35446528
2610,0.99098736,False,Fibroblasts,Fibroblasts,0.20689656,0.19903569,0.03448276,0.034394193,0.7586207,0.7485448,0.0,0.018025286
558,0.9909827,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.25041068,0.33333334,0.3226342,0.13333334,0.12599792,0.3,0.30095726
3087,0.9909799,False,Fibroblasts,Fibroblasts,0.20689656,0.21115121,0.20689656,0.21200939,0.41379312,0.3957529,0.1724138,0.1810865
4876,0.99097556,False,Fibroblasts,Fibroblasts,0.23333333,0.24742717,0.2,0.19789404,0.46666667,0.4507238,0.1,0.10395503
2983,0.990972,False,Luminal_Macrophages,Luminal_Macrophages,0.7,0.6947034,0.0,0.018056046,0.13333334,0.121983975,0.16666667,0.16525656
4143,0.99097186,False,Type 2 alveolar,Type 2 alveolar,0.3,0.30240545,0.33333334,0.32605052,0.13333334,0.12255982,0.23333333,0.24898422
78,0.9909665,False,Fibroblasts,Fibroblasts,0.32258064,0.3347115,0.16129032,0.15499915,0.3548387,0.34306282,0.16129032,0.16722651
785,0.9909644,False,Type 2 alveolar,Type 2 alveolar,0.2,0.21807122,0.6333333,0.6281011,0.13333334,0.1268246,0.033333335,0.027003061
4706,0.990962,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.39040563,0.36666667,0.36840758,0.13333334,0.12485181,0.1,0.11633501
329,0.99096185,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.44859034,0.33333334,0.34465334,0.16666667,0.16925128,0.033333335,0.03750504
2924,0.99095196,False,Fibroblasts,Fibroblasts,0.033333335,0.039772607,0.33333334,0.3350992,0.43333334,0.41523725,0.2,0.209891
937,0.990951,False,Luminal_Macrophages,Luminal_Macrophages,0.7,0.718098,0.13333334,0.12644437,0.1,0.08892548,0.06666667,0.06653221
3419,0.9909489,False,Type 2 alveolar,Type 2 alveolar,0.22580644,0.24390858,0.38709676,0.374066,0.22580644,0.22524548,0.16129032,0.15677989
4065,0.9909452,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.45482606,0.16666667,0.16044657,0.06666667,0.06661775,0.3,0.31810954
4774,0.99094176,False,Type 2 alveolar,Type 2 alveolar,0.2413793,0.25937173,0.31034482,0.30101338,0.1724138,0.16362873,0.27586207,0.27598616
3468,0.99094063,False,Type 2 alveolar,Type 2 alveolar,0.16666667,0.17658852,0.5,0.48210546,0.13333334,0.13310914,0.2,0.20819683
4705,0.9909395,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42123634,0.33333334,0.33529067,0.06666667,0.06064262,0.16666667,0.18283041
2229,0.9909393,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.32351735,0.26666668,0.27434358,0.1,0.0916946,0.3,0.31044444
2596,0.9909388,False,Dendritic cells,Dendritic cells,0.06451613,0.054861575,0.38709676,0.3921775,0.12903225,0.1205644,0.41935483,0.43239644
3420,0.9909357,False,Dendritic cells,Dendritic cells,0.37931034,0.37110975,0.03448276,0.03041945,0.0,0.018128643,0.5862069,0.5803422
2779,0.9909318,False,Luminal_Macrophages,Luminal_Macrophages,0.33333334,0.34045395,0.13333334,0.12760527,0.2,0.21101572,0.33333334,0.32092503
3142,0.990927,False,Luminal_Macrophages,Luminal_Macrophages,0.7241379,0.72028303,0.1724138,0.19055983,0.03448276,0.025103655,0.06896552,0.064053416
1774,0.99092305,False,Type 2 alveolar,Type 2 alveolar,0.3,0.3020112,0.36666667,0.35385117,0.06666667,0.061328292,0.26666668,0.28280932
3855,0.9909213,False,Luminal_Macrophages,Luminal_Macrophages,0.48387095,0.47382852,0.12903225,0.120917365,0.32258064,0.33216006,0.06451613,0.07309404
4204,0.99092126,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.4214022,0.16666667,0.16044036,0.23333333,0.24345796,0.16666667,0.17469947
4779,0.99091935,False,Luminal_Macrophages,Luminal_Macrophages,0.4,0.3818387,0.26666668,0.27685353,0.033333335,0.035071224,0.3,0.3062365
1911,0.99091846,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.41898838,0.13333334,0.12951523,0.3,0.3096087,0.13333334,0.1418877
1237,0.9909176,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.35537165,0.26666668,0.26630583,0.06666667,0.060157806,0.3,0.31816474
3295,0.9909135,False,Fibroblasts,Dendritic cells,0.13333334,0.14156562,0.26666668,0.27660736,0.3,0.28946507,0.3,0.29236192
4852,0.99091345,False,Luminal_Macrophages,Luminal_Macrophages,0.6,0.6059381,0.06666667,0.05850959,0.2,0.2122351,0.13333334,0.12331726
1489,0.9909122,False,Fibroblasts,Fibroblasts,0.33333334,0.34518185,0.13333334,0.1286047,0.36666667,0.35321975,0.16666667,0.1729937
1187,0.9909119,False,Dendritic cells,Dendritic cells,0.26666668,0.28234208,0.13333334,0.1227212,0.06666667,0.059102632,0.53333336,0.5358341
2989,0.99091,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.453999,0.2,0.19448763,0.16666667,0.17679335,0.16666667,0.17472003
127,0.99090564,False,Type 2 alveolar,Type 2 alveolar,0.23333333,0.24918567,0.4,0.38482141,0.2,0.20233642,0.16666667,0.16365658
3170,0.9909039,False,Fibroblasts,Fibroblasts,0.31034482,0.31111053,0.13793103,0.13040072,0.55172414,0.54106236,0.0,0.01742645
561,0.99090016,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.13102609,0.33333334,0.32015634,0.26666668,0.26395127,0.26666668,0.28486633
3081,0.9908991,False,Fibroblasts,Fibroblasts,0.26666668,0.27652997,0.2,0.203318,0.5,0.4817981,0.033333335,0.03835383
3998,0.9908982,False,Luminal_Macrophages,Luminal_Macrophages,0.44827586,0.4323677,0.20689656,0.2175474,0.06896552,0.06667007,0.27586207,0.28341493
4861,0.9908968,False,Fibroblasts,Fibroblasts,0.13793103,0.14589521,0.03448276,0.032330807,0.51724136,0.50118697,0.31034482,0.320587
2923,0.9908943,False,Type 2 alveolar,Type 2 alveolar,0.12903225,0.1413081,0.38709676,0.36888537,0.2580645,0.26104653,0.22580644,0.22876002
2499,0.9908915,False,Luminal_Macrophages,Luminal_Macrophages,0.53333336,0.52528083,0.16666667,0.16847186,0.23333333,0.24974512,0.06666667,0.056502223
3556,0.99088955,False,Dendritic cells,Dendritic cells,0.2580645,0.2740338,0.29032257,0.29257423,0.09677419,0.08659462,0.3548387,0.34679735
2991,0.9908867,False,Fibroblasts,Fibroblasts,0.16129032,0.17214021,0.16129032,0.1594426,0.4516129,0.435234,0.22580644,0.23318315
4669,0.9908832,False,Luminal_Macrophages,Luminal_Macrophages,0.36666667,0.37151065,0.033333335,0.03605287,0.36666667,0.34843302,0.23333333,0.2440034
29,0.99087834,False,Fibroblasts,Fibroblasts,0.32258064,0.34051785,0.09677419,0.09708034,0.3548387,0.34481123,0.22580644,0.21759062
1893,0.99087816,False,Dendritic cells,Dendritic cells,0.16666667,0.17350717,0.2,0.19820814,0.26666668,0.27806988,0.36666667,0.3502148
1824,0.99087507,False,Fibroblasts,Fibroblasts,0.33333334,0.3515832,0.1,0.09821018,0.43333334,0.41977042,0.13333334,0.13043617
3693,0.990873,False,Type 2 alveolar,Type 2 alveolar,0.2580645,0.2763186,0.3548387,0.3454903,0.29032257,0.28879592,0.09677419,0.08939522
3891,0.99087197,False,Type 2 alveolar,Type 2 alveolar,0.2580645,0.25947195,0.32258064,0.31832153,0.16129032,0.14729343,0.2580645,0.2749131
2700,0.990871,False,Luminal_Macrophages,Luminal_Macrophages,0.46666667,0.44840863,0.33333334,0.34058234,0.033333335,0.0346741,0.16666667,0.17633492
1795,0.9908678,False,Dendritic cells,Dendritic cells,0.23333333,0.24749579,0.16666667,0.16237941,0.26666668,0.27076864,0.33333334,0.31935617
3871,0.99086726,False,Type 2 alveolar,Type 2 alveolar,0.06666667,0.056249242,0.53333336,0.54140455,0.33333334,0.34352767,0.06666667,0.058818582
1732,0.9908658,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.04937011,0.36666667,0.34839833,0.3,0.30126342,0.3,0.3009682
947,0.9908633,False,Fibroblasts,Fibroblasts,0.2,0.20867997,0.23333333,0.24292673,0.36666667,0.34863102,0.2,0.19976224
3255,0.9908621,False,Type 2 alveolar,Type 2 alveolar,0.06896552,0.07559854,0.3448276,0.3339973,0.31034482,0.3028993,0.27586207,0.28750485
844,0.99085486,False,Dendritic cells,Dendritic cells,0.09677419,0.08461013,0.41935483,0.41322863,0.032258064,0.034455627,0.4516129,0.46770567
748,0.9908538,False,Type 2 alveolar,Type 2 alveolar,0.32258064,0.31954116,0.3548387,0.3416365,0.06451613,0.06246539,0.2580645,0.27635694
1323,0.9908523,False,Type 2 alveolar,Type 2 alveolar,0.033333335,0.040426753,0.53333336,0.5307075,0.1,0.084330425,0.33333334,0.34453532
4142,0.9908522,False,Luminal_Macrophages,Luminal_Macrophages,0.41379312,0.39549744,0.10344828,0.11141114,0.2413793,0.25123864,0.2413793,0.24185279
1392,0.99084824,False,Type 2 alveolar,Type 2 alveolar,0.3,0.31682202,0.46666667,0.4483631,0.13333334,0.13450608,0.1,0.10030876
2004,0.9908467,False,Type 2 alveolar,Type 2 alveolar,0.31034482,0.31593546,0.37931034,0.36100373,0.27586207,0.2839167,0.03448276,0.039144114
2085,0.99084604,False,Type 2 alveolar,Type 2 alveolar,0.2,0.20909978,0.43333334,0.41502535,0.33333334,0.33490762,0.033333335,0.040967226
4218,0.9908456,False,Fibroblasts,Fibroblasts,0.23333333,0.24208203,0.3,0.30543953,0.36666667,0.34835786,0.1,0.10412054
2,0.9908448,False,Luminal_Macrophages,Luminal_Macrophages,0.4827586,0.49574798,0.03448276,0.039803825,0.37931034,0.3786386,0.10344828,0.08580962
4690,0.9908445,False,Luminal_Macrophages,Luminal_Macrophages,0.44827586,0.4324704,0.06896552,0.06645993,0.20689656,0.21184263,0.27586207,0.28922698
289,0.9908443,False,Type 2 alveolar,Type 2 alveolar,0.1,0.09992104,0.5,0.49317634,0.4,0.38859123,0.0,0.01831142
3535,0.9908418,False,Type 2 alveolar,Type 2 alveolar,0.29032257,0.29734033,0.3548387,0.34247386,0.09677419,0.09082257,0.2580645,0.26936316
1483,0.99084175,False,Fibroblasts,Dendritic cells,0.2580645,0.2763811,0.032258064,0.030749945,0.3548387,0.34260976,0.3548387,0.3502592
3827,0.99084175,False,Luminal_Macrophages,Luminal_Macrophages,0.5862069,0.57493514,0.10344828,0.104816966,0.10344828,0.09640357,0.20689656,0.22384432
4628,0.9908413,False,Dendritic cells,Dendritic cells,0.12903225,0.14651094,0.29032257,0.29116118,0.2580645,0.25735614,0.32258064,0.30497172
1419,0.9908377,False,Luminal_Macrophages,Luminal_Macrophages,0.37931034,0.36270362,0.27586207,0.2827027,0.20689656,0.2051787,0.13793103,0.14941502
895,0.9908367,False,Type 2 alveolar,Type 2 alveolar,0.13333334,0.13472569,0.46666667,0.44889137,0.26666668,0.283601,0.13333334,0.13278192
4191,0.9908358,False,Fibroblasts,Fibroblasts,0.33333334,0.33021405,0.23333333,0.23942448,0.36666667,0.35145748,0.06666667,0.07890394
2339,0.9908349,False,Dendritic cells,Dendritic cells,0.13793103,0.12694673,0.13793103,0.1305851,0.0,0.014103962,0.7241379,0.7283642
710,0.9908303,False,Luminal_Macrophages,Luminal_Macrophages,0.43333334,0.42957172,0.033333335,0.036941074,0.36666667,0.35208887,0.16666667,0.18139839
2434,0.99082905,False,Luminal_Macrophages,Luminal_Macrophages,0.5,0.48512203,0.16666667,0.17472614,0.1,0.09653614,0.23333333,0.24361578
3287,0.9908238,False,Type 2 alveolar,Type 2 alveolar,0.26666668,0.2850191,0.3,0.2941192,0.3,0.28893036,0.13333334,0.13193142
